Sample ID,electronegativity_electrode,ionization_energy_electrode,band_gap_electrode,conductivity_electrode,stability_window_electrolyte,dielectric_constant_electrolyte,viscosity_electrolyte,solubility_electrolyte,redox_potential_mediator,molecular_weight_mediator,solubility_mediator,compatibility_label
M1472,3.215347628,5.98968488,0.931224691,0.186870075,4.30364187,16.69513635,6.581798808,0.14028252,-0.377202496,430.7396485,0.50372871,0
M1473,3.635546684,5.912243032,2.426724486,0.117075739,3.587405881,39.71335682,1.187745633,0.370399336,1.911394763,195.1726329,0.603601985,0
M1474,2.212420965,9.504002647,4.150886215,1.066896549,5.962782264,21.57521692,8.487927264,0.402070353,-0.595765409,67.86088581,0.394345141,0
M1475,1.981099485,6.380280874,4.753058874,1.105410374,5.52756386,60.40483291,6.536598501,0.183470795,1.664333923,240.6687211,0.923902976,0
M1476,3.002780157,5.683270267,3.171263267,7.078479399,4.99834516,7.067618063,0.48239093,0.657979666,1.111805226,486.1320368,0.521076132,0
M1477,3.423537826,6.167940047,1.769528336,2.128668722,4.149382354,46.60597279,7.204818181,0.412087785,-0.780738728,408.0087072,0.452538788,0
M1478,3.286855404,11.46611977,3.016627828,8.957669637,3.848239208,17.71162062,8.647942483,0.666221146,0.451120487,65.19747814,0.09575957,0
M1479,3.393440947,10.75029877,1.560006531,9.293202663,2.739589581,5.074389835,6.678985875,0.106066507,0.556938059,443.6055068,0.619064328,0
M1480,2.306749944,7.478451936,4.549118204,9.761344045,3.222949896,70.1900066,0.499137316,0.983843559,1.796418894,262.2602703,0.622725489,0
M1481,3.453502649,9.590745371,4.352002316,9.396904918,5.095843199,55.36458409,8.607611575,0.253464723,0.263313779,214.1456143,0.604125149,0
M1482,1.360627166,8.760929716,2.791158751,2.791694387,3.814995816,12.42071165,7.378146347,0.693397888,0.340290846,206.0327934,0.893217072,0
M1483,2.633467294,9.739869844,1.623994577,5.146790763,5.529078066,54.80542758,3.908822862,0.744205873,-0.662548736,317.8149139,0.774755791,0
M1484,1.017275981,9.778698067,1.466948378,1.837004205,2.591644545,50.87354996,3.420576531,0.254447515,0.91751769,288.7697383,0.874035339,0
M1485,1.97375749,9.401138105,0.167089974,8.081475586,4.033388384,40.50175153,4.902237778,0.200541054,-0.367309072,345.4822599,0.106451429,0
M1486,2.099384605,6.86270958,4.079104255,8.895473881,4.587862736,36.44435738,8.697597159,0.237319473,-0.767400225,308.1386593,0.352220111,0
M1487,2.188518075,5.273044945,2.251916065,8.527759509,4.067393825,71.53023222,2.670181648,0.32213643,1.990757,114.7750587,0.352776347,0
M1488,3.08640162,8.188967474,1.625664642,4.390332792,5.556907566,23.38610149,1.18944535,0.251408906,-0.191111116,165.7562039,0.674192805,0
M1489,2.165674304,11.23681719,2.355551775,7.610871458,5.958253127,34.87325428,8.673436455,0.706599484,-0.576840505,428.4633074,0.476184296,0
M1490,2.346080868,8.98648081,4.093689952,1.066033779,2.463338633,29.68365597,0.457640519,0.478749883,1.098471124,348.4663316,0.788598973,0
M1491,1.712632393,10.82673729,0.623071039,0.498423229,2.519819616,62.84007718,9.127770818,0.584012435,1.465046468,251.7802814,0.415209038,0
M1492,2.119755375,11.9413704,4.288279941,7.557040502,2.521296454,73.73489797,3.196302904,0.14260311,-0.807767521,132.1706443,0.260527198,0
M1493,1.681808882,6.145313429,4.487544176,4.311017216,4.724708384,68.73362741,5.180582477,0.875124067,-0.683820078,53.46096619,0.326403515,0
M1494,1.219587771,9.842443474,4.733539575,9.955937721,3.490704382,64.82779477,1.496496143,0.253514398,-0.729478529,190.3493314,0.22334624,0
M1495,2.81034578,9.720055016,1.987439962,1.062816737,4.933258645,79.00924592,9.0420987,0.424137098,-0.85912209,74.68113062,0.237998057,1
M1496,3.004638396,11.85968813,1.08570202,8.570714047,3.621885892,57.28584128,7.548394989,0.164711476,0.978369436,267.0278599,0.25599697,0
M1497,2.858471038,11.89920514,1.868204092,4.851832349,4.510426885,61.32903434,9.256724749,0.223113821,0.764939569,419.8106537,0.065289976,0
M1498,2.390482131,9.806750282,1.664560481,8.288786935,5.079432023,78.71019048,6.895644701,0.699219469,0.98841997,178.4293976,0.730283633,1
M1499,2.139357341,6.705303544,0.880769563,8.189560093,4.192863643,5.524308905,2.009999012,0.723328302,0.51700149,431.4893727,0.429622225,0
M1500,3.590000949,10.58989087,3.036333351,9.168320813,4.158014362,52.55362823,3.221016629,0.709268936,1.452523056,367.0539782,0.071537765,0
M1501,2.557245355,5.749203939,2.383120803,3.048715112,2.352937301,60.4228649,4.971116036,0.596923109,0.640004907,106.3680482,0.401507167,0
M1502,2.437545633,10.46489513,4.328504962,9.503013599,3.643126972,73.83702903,6.151130413,0.957269498,1.756240804,340.0528511,0.910099721,1
M1503,1.076926197,11.37137287,0.160547902,1.601502908,4.183108613,71.28832281,9.279302486,0.556459445,0.456945598,118.2559133,0.535682101,0
M1504,2.023743483,7.679833763,3.219339638,0.911490898,3.847923303,68.14705109,3.962724365,0.504470826,1.371975984,344.6559141,0.987414411,1
M1505,2.140586856,9.414447065,3.814744393,4.372993622,5.603128001,75.9343454,7.090105815,0.322791009,0.222081061,114.2215181,0.56296146,1
M1506,2.196468343,8.010999125,3.797432846,8.30039739,5.626122528,45.30343909,9.617886719,0.188964576,0.305671684,226.6301147,0.964659049,0
M1507,2.740517108,8.064355385,4.430369835,4.786869193,5.287669522,5.519007169,1.693265821,0.593339437,1.546976136,304.9674216,0.241710692,0
M1508,2.60080764,7.172596224,3.645168714,8.309938108,3.501192301,5.829079902,8.65455397,0.383401168,-0.677020494,72.66837714,0.325438072,0
M1509,2.823715278,10.33490734,4.639050308,7.323899377,4.869196607,45.84792917,4.32291949,0.571622845,0.694753265,118.9887552,0.714971605,0
M1510,3.294649785,11.55323595,1.663282999,2.173341023,3.581153844,37.64541791,7.377733404,0.28550717,1.179009403,194.1839713,0.987480536,0
M1511,3.438957216,11.58525601,2.516047084,9.493928087,2.930374396,38.843379,3.07667572,0.854355405,1.251261846,258.0440386,0.83403254,0
M1512,3.154369229,6.223468994,0.070398316,0.701733569,3.371610574,35.03035529,3.473045339,0.999727489,0.774480582,436.3192823,0.576020013,0
M1513,3.866571088,11.12320555,0.034787937,8.992969105,2.283858533,73.82943568,0.465905604,0.390163159,0.344193452,134.2728898,0.130894984,1
M1514,1.054697748,10.16202009,1.200633102,3.113990145,3.327110036,31.93777634,9.719760701,0.858094847,-0.217652668,206.3619277,0.396160154,0
M1515,1.587333957,6.769861805,0.504035986,5.051466023,3.842968869,69.21702063,8.171835237,0.885687523,1.728278706,264.0993063,0.132104416,1
M1516,1.022688625,5.47099229,1.30105684,4.28128354,5.821923579,72.71485953,1.120395988,0.99646641,0.109363843,183.1003502,0.345717294,1
M1517,2.942424142,6.875980868,0.885216473,1.801162113,3.253642345,42.46263275,9.995186198,0.408448117,1.396976266,331.5865004,0.295852496,0
M1518,3.694091647,11.38545766,0.142600124,3.645653977,5.609814157,38.5203528,6.129241053,0.780437254,-0.905003161,165.4710956,0.419127532,0
M1519,1.73044689,9.432250724,4.546520732,2.010050919,2.915433103,62.07654532,8.566540652,0.305928103,-0.303492356,397.5576895,0.84541276,0
M1520,3.781103634,10.04738263,0.041115657,2.118476107,2.763875591,58.09786307,0.85327548,0.662316401,0.036754379,277.3193427,0.192857838,0
M1521,1.180802171,6.800066458,3.680410722,1.951862677,4.075981826,29.64013374,4.016621549,0.734358313,1.01472219,88.83719756,0.340760751,0
M1522,3.80330808,10.03571709,0.760739435,4.941272065,4.690045477,12.69110944,6.762580999,0.767008623,-0.042007579,332.1495029,0.298061382,0
M1523,2.054868062,5.196850544,4.56114811,7.999520538,2.177329003,24.86393001,1.243050443,0.286454952,-0.875908598,306.1595767,0.331334565,0
M1524,1.304262485,7.62724942,4.463979698,5.732803334,2.88426346,14.82713794,4.991247819,0.863853013,-0.478397452,202.3688094,0.392592301,0
M1525,2.457615278,9.38727344,3.269505732,8.942745227,3.822734666,27.10492068,4.538243171,0.478874674,-0.222503943,55.02068528,0.282096162,0
M1526,1.770329703,6.022675959,3.361170749,6.401790437,3.324017344,24.63661742,2.3171942,0.294732566,-0.47185756,140.315694,0.945452209,0
M1527,1.854618706,10.76102502,0.02669571,6.924467145,4.850484317,52.82835679,3.142644391,0.58827798,-0.38882632,232.569288,0.449096628,0
M1528,1.921869895,6.645219092,4.924357831,6.709311574,4.044642384,76.58720213,9.677759874,0.877021417,1.306870822,139.9613152,0.158407602,1
M1529,3.409077693,9.56596779,4.389163018,4.549646013,2.641436422,56.43077992,3.028755163,0.970379119,0.236100932,309.8710044,0.49427568,0
M1530,2.61748383,7.836379998,4.475531129,6.92445434,5.577861517,74.4987056,2.291576113,0.77338704,0.215537734,370.5462023,0.225210307,1
M1531,1.933923097,9.172305168,3.296222685,0.79010669,3.171622702,63.8099194,5.454849876,0.105060598,1.89981901,435.2079455,0.25532411,0
M1532,2.83100135,5.752153868,1.723934643,8.612529572,4.924524436,59.59082166,6.775388734,0.221230684,0.340105514,341.1421784,0.320789347,0
M1533,3.148452023,5.118389599,4.468243245,7.80034022,5.119663116,36.05464552,7.305912488,0.168646588,1.782974398,360.0541496,0.168521863,0
M1534,1.817872002,11.36695099,1.457584641,2.527776586,5.852630801,29.35958771,7.591622408,0.191092369,-0.102810705,323.7988394,0.735062986,0
M1535,2.240647305,6.887410061,2.813557717,7.703521297,3.994029866,68.47080294,0.560958417,0.44473146,0.20187878,493.4687259,0.802349151,0
M1536,1.36565828,10.73773902,0.498654862,0.225161754,4.463342062,72.90449247,4.058851924,0.404643983,0.188850068,167.4502561,0.424570676,1
M1537,1.543448049,11.9954521,4.609778151,2.250741068,3.339505174,38.89118702,7.784789182,0.202316483,0.638236497,169.8164062,0.704542912,0
M1538,3.043353562,6.480018806,0.703852289,0.744858663,4.712717174,5.679732364,9.067550598,0.894011816,0.752741873,106.8501386,0.419506576,0
M1539,1.544315043,6.856195188,1.124484029,7.824246475,3.853533943,64.43982942,6.101561209,0.653884819,-0.255624913,268.5579466,0.205873457,0
M1540,2.575490151,9.640018513,2.790670791,7.583154097,3.750609459,26.38016304,0.712607164,0.816816978,1.380752751,93.27276663,0.427309658,0
M1541,3.127138785,11.75814044,3.820465001,8.154996636,5.421870116,5.741589876,4.087128897,0.43439445,0.489577864,171.5659686,0.579138026,0
M1542,1.320630769,11.41070044,3.09675653,0.144368764,2.200675374,65.37414192,0.927425736,0.469212415,-0.978869339,267.2064179,0.088944598,0
M1543,2.701936659,8.52012864,1.160669564,5.062203994,5.527849711,43.80606416,7.535671054,0.385859089,0.7740219,480.9180272,0.671760171,0
M1544,1.769688351,10.56577198,0.004715213,7.077878355,5.408279351,56.39080598,0.822353599,0.494583951,1.394178325,483.7158472,0.755477571,0
M1545,3.888780626,5.950220972,3.785752902,1.638471175,4.025465014,73.60173659,2.020164454,0.649339536,-0.248599787,384.6831054,0.866971745,1
M1546,2.45063694,11.84206729,4.92603663,6.532928202,3.960811417,45.58803726,4.286192555,0.543685607,-0.886386972,225.1625727,0.147632032,0
M1547,3.417977649,11.75047264,4.049565602,0.932689983,3.447229472,42.73955544,4.733953998,0.854125306,1.421535967,439.322573,0.050088914,0
M1548,2.650679626,6.146102705,2.301033091,1.895125975,5.976695167,26.7996591,4.183520663,0.910125252,1.928830148,443.9551109,0.119603051,0
M1549,1.130237599,7.095961874,4.518836307,4.810388468,2.444677331,27.88953758,4.741287137,0.522715468,-0.770309156,459.5888214,0.927910964,0
M1550,2.899454127,5.701084983,2.049238366,6.570295012,4.360860943,64.74065495,7.18974369,0.315773182,1.814110422,338.0112717,0.777277935,0
M1551,3.854210027,6.902023192,2.624670421,1.544104357,4.72672636,38.67719342,3.818834465,0.950673178,0.077823236,140.806758,0.843663864,0
M1552,2.80483546,10.71169053,2.385648837,1.933710975,5.737320033,17.26446565,5.5679545,0.761534779,1.824318826,90.98634775,0.541163107,0
M1553,3.457566578,7.64820925,2.238119363,2.124019034,5.120813987,12.0896573,3.173018724,0.676114377,0.946517972,461.6489768,0.550383881,0
M1554,3.65261939,5.61877877,3.875953846,2.463137967,4.575388811,40.46900876,3.665549452,0.77087236,1.670732937,74.99574865,0.33358031,0
M1555,1.684239316,7.395578673,2.633844536,2.3428831,2.467249267,39.87162677,6.215229799,0.168383604,1.357499075,183.1505267,0.850615399,0
M1556,1.63613452,11.86968334,1.58358561,4.011976174,3.494934067,54.00937087,5.006847586,0.160863695,-0.916006772,269.1327952,0.838281104,0
M1557,2.832942967,9.407785167,1.290790838,6.572517543,2.55536657,40.33006083,7.28575569,0.237808587,-0.803672493,59.88951179,0.422562778,0
M1558,2.233085409,7.913126625,0.188736585,4.436514653,5.52485093,15.76067781,5.693278163,0.232705871,0.577233815,458.1105164,0.362803717,0
M1559,3.519583909,6.165769594,2.915975809,7.782141697,4.998484622,43.08521636,8.075026037,0.478603427,-0.61114294,179.2044477,0.751454608,0
M1560,3.70006937,11.90323758,1.149807077,7.220758209,5.030147147,73.00920529,4.545400487,0.241663674,0.383102717,62.82715951,0.074859731,1
M1561,2.060264138,10.74594306,0.74066961,1.352616449,4.609026071,16.95810587,5.012129475,0.86907308,1.863890896,497.1154988,0.866951454,0
M1562,1.710611677,6.970341117,3.269149819,0.583532071,4.028174148,56.73159807,6.765719219,0.620287238,-0.115728137,190.1269314,0.47393559,0
M1563,3.341576546,5.49048087,3.406046289,8.791621484,2.599884238,49.53944487,2.368190655,0.431435707,0.466738141,444.5442084,0.469277034,0
M1564,1.824418107,5.396378902,3.760774461,0.890327559,3.318779547,61.1439295,3.982109462,0.162660284,0.15277889,254.0635043,0.685623955,0
M1565,3.467842956,5.842647047,2.517884482,1.568557889,2.54766317,16.29502051,6.323444191,0.631925016,0.889480893,348.4066555,0.663461892,0
M1566,2.271214761,9.065380085,4.470273026,0.319119428,4.899652571,75.62040027,0.482987439,0.204879539,-0.418465208,158.4905673,0.302675363,0
M1567,3.002649698,11.50134395,4.681713767,6.320530016,2.640915104,51.57248208,4.48232005,0.768898225,-0.22018213,276.2938971,0.946114674,0
M1568,1.286605942,8.477203996,4.036854699,5.865468575,4.808454201,68.53033533,6.068729376,0.822482287,1.576303554,165.9430366,0.98701348,0
M1569,2.871577974,10.90061838,3.17796741,9.870346298,4.769021558,23.49550728,9.680280213,0.589578632,1.434008672,477.9877466,0.549689564,0
M1570,2.355303036,8.121206339,1.518604768,8.880630724,3.837217916,60.4559667,8.794762304,0.234642573,1.367569067,77.42543559,0.583311758,0
M1571,2.75982539,9.96008482,4.914724608,4.167347457,2.540914616,63.57730283,2.951271139,0.808176451,1.312758828,173.6032674,0.576602065,0
M1572,1.504042623,10.12310916,1.370680836,3.778699825,3.259203305,34.80764543,5.170659019,0.37704501,0.37831248,451.8989944,0.511498038,0
M1573,3.210621235,6.217745941,1.01328461,3.038835139,3.280372436,33.79650897,0.752860852,0.300387828,1.186672318,266.0161809,0.947927701,0
M1574,3.588391233,7.528512413,2.210770569,1.608828508,4.801540533,54.33471988,2.559393265,0.523500977,0.161614454,320.0378504,0.282514827,0
M1575,1.6502194,9.461115096,0.284202854,1.4670282,2.454972078,12.00557613,7.793587507,0.930381617,-0.697871259,343.2620172,0.152560267,0
M1576,1.287143667,5.494876257,4.892472323,1.409608709,5.316274585,60.17181127,1.40847732,0.367635963,0.180123925,81.9173803,0.93306992,0
M1577,1.070915758,7.530781314,2.942167782,1.229736096,5.044029161,8.216506988,2.725367143,0.915020651,-0.524010867,57.98243341,0.252386399,0
M1578,2.925914501,8.743596264,2.784760458,2.48106922,2.745227673,19.29427258,9.451616517,0.148287978,0.172555042,472.0284733,0.761697586,0
M1579,2.821282108,11.97357145,3.278981399,3.13601944,4.876657527,54.81078179,8.273786845,0.175171335,-0.107724354,172.1762804,0.243679644,0
M1580,2.640092238,8.321734938,2.485118239,9.619631813,4.674052726,12.37427503,7.861911584,0.728704923,0.797482001,221.1408997,0.962176715,0
M1581,1.695841288,10.7123973,0.160317585,5.826885185,4.9924832,77.88815686,8.672663405,0.271533395,0.084621246,356.9419268,0.801565682,1
M1582,2.172717988,8.024470995,3.061556444,9.877198168,2.755714222,70.12971571,7.546135729,0.384958615,1.11676899,156.3367447,0.922782264,0
M1583,2.783429006,10.57473506,3.580869385,3.787422783,2.630361289,51.97267493,1.381744918,0.222735683,0.536440043,379.8821166,0.953435579,0
M1584,2.490300577,9.167903611,2.083745303,4.630503663,2.945935944,66.42930918,5.262301,0.399023442,1.758476836,256.208982,0.130203165,0
M1585,3.963356561,11.20616809,3.78647786,3.313328726,3.463486813,71.56850364,4.553590424,0.352413995,-0.726923694,435.4744124,0.461719413,1
M1586,1.409319258,7.876597866,1.135006497,1.910587744,5.174659924,24.46067372,3.249285467,0.762703875,1.063127566,175.3432861,0.66569532,0
M1587,3.085433662,9.230130939,1.106382955,1.517330607,4.95169575,68.7058691,8.373596015,0.731821049,1.017190633,141.7201162,0.812333299,0
M1588,2.212956304,9.410130764,0.807084938,9.456284058,5.701806369,19.60953377,4.748564183,0.959434459,1.851879642,424.2597592,0.279398157,0
M1589,2.284598845,7.921680593,1.859973799,9.86942575,2.234518236,36.00066981,0.790916493,0.751979517,0.114655601,196.8467292,0.918874616,0
M1590,3.152793297,6.010184306,4.235060177,0.544604015,2.046225124,46.86947234,2.89466272,0.725335978,-0.083686091,235.3408907,0.259927513,0
M1591,3.077308454,5.654915848,4.139560311,1.58842416,4.796555319,58.54182223,2.440486369,0.7247835,-0.482819667,407.1685247,0.872867581,0
M1592,3.973767981,5.116700854,1.91412104,4.292888514,3.117149983,7.260598829,8.897293071,0.89467071,-0.204134454,336.0094418,0.537076951,0
M1593,1.385182868,11.11473985,2.94559368,1.944701416,3.336315582,26.78820596,6.544893386,0.36661306,0.505672318,248.7766507,0.539651063,0
M1594,1.312328948,6.655324386,3.604081582,3.702415897,4.187208104,50.63893237,5.691687406,0.370082898,1.513138886,162.450729,0.405305335,0
M1595,3.173016451,6.480547245,1.206033873,1.378053864,2.409652493,31.80265094,5.165162568,0.767092429,-0.14714019,393.890436,0.14832997,0
M1596,2.735160751,10.1522478,0.840705429,4.619466392,4.570777666,63.12687917,6.57110767,0.305834623,-0.52677365,131.1939655,0.37973556,0
M1597,1.822482,7.240112792,4.860479966,2.7897767,3.300589785,53.87391209,7.597780358,0.920818004,-0.183614587,467.7258203,0.455399879,0
M1598,1.238258107,8.542312847,3.087786566,3.583860052,4.530860497,22.58010903,5.632970117,0.581303553,-0.697219075,117.6422311,0.505070004,0
M1599,1.256974749,6.137577457,4.907078609,1.033695249,5.336027652,15.94467347,9.395197068,0.370112435,1.780086249,412.2201614,0.752140526,0
M1600,3.682572624,11.71822005,1.688779936,4.338467702,2.684445333,52.17852452,9.772974872,0.798489937,1.617872456,240.91199,0.384466605,0
M1601,1.575601974,10.9610698,3.5151585,9.834250349,5.723492372,38.78504958,9.954354703,0.381088567,-0.074524849,133.7028048,0.436263217,0
